"Date of Download: 2023-07-21_19:02:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:7674,8094,7658,7675,7656,7660,9226,7668,7659,7662,7657,7665,7669,7670,9365,9472,9366,9348,9477,10336,9376,10335,10542,10649,11057,10978,11213,10794,11501  Accession List:  Plot List:  Plant List:  Location List:  Year List:2020,2021,2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava anthracnose disease severity|month 5|COMP:0000273","Cassava anthracnose disease severity|month 7|COMP:0000274","Cassava bacterial blight severity|month 5|COMP:0000271","Cassava bacterial blight severity|month 7|COMP:0000272","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava anthractnose disease severity in 3-month|CO_334:0000218","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251113","SM4993-9","","plot","3832651","202149BCEPR_momi_rep1_SM4993-9_47","1","1","47","7","5","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251117","SM5007-37","","plot","3832691","202149BCEPR_momi_rep1_SM5007-37_18","1","1","18","3","4","test","","","","","","","","","","","","","","","","","","","","5","","2","","","","10","","","","","","","","","","","","","","","","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251118","SM5008-25","","plot","3832661","202149BCEPR_momi_rep1_SM5008-25_11","1","1","11","2","4","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251120","SM5008-29","","plot","3832671","202149BCEPR_momi_rep1_SM5008-29_31","1","1","31","5","3","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","2","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251122","SM5008-34","","plot","3832717","202149BCEPR_momi_rep1_SM5008-34_26","1","1","26","4","3","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251128","SM5015-10","","plot","3832716","202149BCEPR_momi_rep1_SM5015-10_5","1","1","5","1","5","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251169","SM5228-20","","plot","3832660","202149BCEPR_momi_rep1_SM5228-20_42","1","1","42","6","1","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251170","SM5228-3","","plot","3832710","202149BCEPR_momi_rep1_SM5228-3_45","1","1","45","7","3","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251183","SM5241-8","","plot","3832723","202149BCEPR_momi_rep1_SM5241-8_20","1","1","20","3","6","test","","","","","","","","","","","","","","","","","","","","5","","2","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251220","SM5324-7","","plot","3832706","202149BCEPR_momi_rep1_SM5324-7_9","1","1","9","2","6","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251225","SM5334-1","","plot","3832678","202149BCEPR_momi_rep1_SM5334-1_32","1","1","32","5","4","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251236","SM5341-8","","plot","3832684","202149BCEPR_momi_rep1_SM5341-8_22","1","1","22","4","7","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251279","SM5456-1","","plot","3832674","202149BCEPR_momi_rep1_SM5456-1_6","1","1","6","1","6","test","","","","","","","","","","","","","","","","","","","","2","","1","","","","10","","","","","","","","","","","","","","","","3","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251286","SM5456-20","","plot","3832720","202149BCEPR_momi_rep1_SM5456-20_37","1","1","37","6","6","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","3832643","202149BCEPR_momi_rep1_SMB2446-2_48","1","1","48","7","6","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","147207","TAI8","Tai8","plot","3832646","202149BCEPR_momi_rep1_TAI8_16","1","1","16","3","2","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plot","3832680","202149BCEPR_momi_rep2_CG1141-1_75","2","2","75","11","5","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","8","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plot","3832638","202149BCEPR_momi_rep2_CG1141-1_82","2","2","82","12","3","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plot","3832668","202149BCEPR_momi_rep2_CM4919-1_79","2","2","79","12","6","check","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plot","3832633","202149BCEPR_momi_rep2_CM4919-1_94","2","2","94","14","5","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139299","COL2215","","plot","3832645","202149BCEPR_momi_rep2_COL2215_80","2","2","80","12","5","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","2","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250600","GM11212-14","","plot","3832659","202149BCEPR_momi_rep2_GM11212-14_78","2","2","78","12","7","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250603","GM11213-2","","plot","3832688","202149BCEPR_momi_rep2_GM11213-2_83","2","2","83","12","2","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250609","GM11220-3","","plot","3832722","202149BCEPR_momi_rep2_GM11220-3_81","2","2","81","12","4","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","2","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250627","GM11319-3","","plot","3832672","202149BCEPR_momi_rep2_GM11319-3_84","2","2","84","12","1","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250630","GM11348-2","","plot","3832707","202149BCEPR_momi_rep2_GM11348-2_86","2","2","86","13","2","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250631","GM11353-7","","plot","3832641","202149BCEPR_momi_rep2_GM11353-7_85","2","2","85","13","1","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250633","GM11360-4","","plot","3832711","202149BCEPR_momi_rep2_GM11360-4_91","2","2","91","13","7","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250636","GM11365-2","","plot","3832653","202149BCEPR_momi_rep2_GM11365-2_89","2","2","89","13","5","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250637","GM11365-3","","plot","3832642","202149BCEPR_momi_rep2_GM11365-3_87","2","2","87","13","3","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250639","GM11376-1","","plot","3832714","202149BCEPR_momi_rep2_GM11376-1_88","2","2","88","13","4","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250641","GM11377-2","","plot","3832689","202149BCEPR_momi_rep2_GM11377-2_90","2","2","90","13","6","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250667","GM11470-9","","plot","3832648","202149BCEPR_momi_rep2_GM11470-9_53","2","2","53","8","4","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250676","GM11502-5","","plot","3832647","202149BCEPR_momi_rep2_GM11502-5_52","2","2","52","8","5","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","323717","GM3426-5","","plot","3832679","202149BCEPR_momi_rep2_GM3426-5_50","2","2","50","8","7","check","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","5","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251040","SM4897-22","","plot","3832649","202149BCEPR_momi_rep2_SM4897-22_51","2","2","51","8","6","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","9","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251051","SM4921-26","","plot","3832656","202149BCEPR_momi_rep2_SM4921-26_56","2","2","56","8","1","test","","","","","","","","","","","","","","","","","","","","4","","2","","","","10","","","","","","","","","","","","","","","","3","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251052","SM4921-35","","plot","3832673","202149BCEPR_momi_rep2_SM4921-35_54","2","2","54","8","3","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","6","","","2","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175411","SM4921-4","","plot","3832666","202149BCEPR_momi_rep2_SM4921-4_55","2","2","55","8","2","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","4","","","3","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175514","SM4950-4","","plot","3832675","202149BCEPR_momi_rep2_SM4950-4_73","2","2","73","11","3","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
